action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,13282611,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C5CC5)ccc34)nc12)C(=O)N1CC(C#N)C1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '16.70', 'le': '0.31', 'lle': '5.33', 'sei': '5.90'}",CHEMBL2376150,,CHEMBL2376150,7.82,0,http://www.openphacts.org/units/Nanomolar,1890485,=,1,1,=,,IC50,nM,,15.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,15.0
,,13282612,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(-c3cnc4[nH]cc(C(=O)N[C@H](C)C(=O)N5CC(C#N)C5)c4n3)nn(C)c2c1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '17.00', 'le': '0.31', 'lle': '6.18', 'sei': '5.50'}",CHEMBL2376149,,CHEMBL2376149,7.80,0,http://www.openphacts.org/units/Nanomolar,1890484,=,1,1,=,,IC50,nM,,16.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,16.0
,,13282613,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C#N)ccc34)nc12)C(=O)N1CC(C#N)C1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '16.36', 'le': '0.30', 'lle': '5.94', 'sei': '4.74'}",CHEMBL2376148,,CHEMBL2376148,7.42,0,http://www.openphacts.org/units/Nanomolar,1890483,=,1,1,=,,IC50,nM,,38.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,38.0
,,13282614,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '17.74', 'le': '0.33', 'lle': '6.17', 'sei': '5.97'}",CHEMBL2376147,,CHEMBL2376147,7.92,0,http://www.openphacts.org/units/Nanomolar,1890482,=,1,1,=,,IC50,nM,,12.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,12.0
,,13282615,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccccc34)nc12)C(=O)N1CC(C#N)C1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '17.97', 'le': '0.33', 'lle': '6.09', 'sei': '5.81'}",CHEMBL2376146,,CHEMBL2376146,7.70,0,http://www.openphacts.org/units/Nanomolar,1890481,=,1,1,=,,IC50,nM,,20.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,20.0
,,13282616,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccc(Cl)cc34)nc12)C(=O)N1CC(C#N)C1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '16.32', 'le': '0.31', 'lle': '5.28', 'sei': '5.70'}",CHEMBL2376145,,CHEMBL2376145,7.55,0,http://www.openphacts.org/units/Nanomolar,1890480,=,1,1,=,,IC50,nM,,28.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,28.0
,,13282617,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '16.54', 'le': '0.32', 'lle': '5.39', 'sei': '5.78'}",CHEMBL2376144,,CHEMBL2376144,7.66,0,http://www.openphacts.org/units/Nanomolar,1890479,=,1,1,=,,IC50,nM,,22.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,22.0
,,13282618,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3cn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '18.36', 'le': '0.35', 'lle': '5.61', 'sei': '7.09'}",CHEMBL2376143,,CHEMBL2376143,8.48,0,http://www.openphacts.org/units/Nanomolar,1890478,=,1,1,=,,IC50,nM,,3.3,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,3.3
,,13282619,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1cc(-c2cnc3[nH]cc(C(=O)N[C@H](C)C(=O)N4CC(C#N)C4)c3n2)cn1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '19.74', 'le': '0.36', 'lle': '6.80', 'sei': '5.84'}",CHEMBL2376142,,CHEMBL2376142,7.75,0,http://www.openphacts.org/units/Nanomolar,1890477,=,1,1,=,,IC50,nM,,18.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,18.0
,,13282620,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2cnc3[nH]cc(C(=O)N[C@H](C)C(=O)N4CC(C#N)C4)c3n2)cc(OC)c1OC,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '19.59', 'le': '0.37', 'lle': '7.35', 'sei': '6.39'}",CHEMBL2376040,,CHEMBL2376040,9.10,0,http://www.openphacts.org/units/Nanomolar,1890355,=,1,1,=,,IC50,nM,,0.8,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,0.8
,,13282621,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '21.96', 'le': '0.41', 'lle': '6.49', 'sei': '6.48'}",CHEMBL2325894,,CHEMBL2325894,7.43,1,http://www.openphacts.org/units/Nanomolar,1890354,=,1,1,=,,IC50,nM,,37.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,37.0
,,13282622,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)[C@@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '23.91', 'le': '0.44', 'lle': '7.14', 'sei': '7.93'}",CHEMBL2325895,,CHEMBL2325895,9.10,1,http://www.openphacts.org/units/Nanomolar,1890353,=,1,1,=,,IC50,nM,,0.8,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,0.8
,,13282623,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,,CHEMBL1789941,RUXOLITINIB,CHEMBL1789941,,0,http://www.openphacts.org/units/Nanomolar,1890352,<,1,1,<,,IC50,nM,,0.3,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,0.3
,,13282624,[],CHEMBL2378515,Inhibition of JAK2 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,,,CHEMBL2375236,Bioorg Med Chem Lett,2013,"{'bei': '26.88', 'le': '0.50', 'lle': '6.86', 'sei': '9.45'}",CHEMBL221959,TOFACITINIB,CHEMBL221959,8.40,1,http://www.openphacts.org/units/Nanomolar,1890351,=,1,1,=,,IC50,nM,,4.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,4.0
,,13284765,[],CHEMBL2378973,Inhibition of JAK2 in human PBMC expressing CD14 assessed as inhibition of GM-CSF-induced STAT5a phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '21.52', 'le': '0.40', 'lle': '5.18', 'sei': '7.56'}",CHEMBL221959,TOFACITINIB,CHEMBL221959,6.72,1,http://www.openphacts.org/units/Nanomolar,1890903,=,1,1,=,,IC50,nM,,190.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.19
,,13284766,[],CHEMBL2378973,Inhibition of JAK2 in human PBMC expressing CD14 assessed as inhibition of GM-CSF-induced STAT5a phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@@H](C(=O)N5CC(C#N)C5)C5CC5)c4n3)cc21,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '9.02', 'le': '0.17', 'lle': '2.27', 'sei': '3.03'}",CHEMBL2376439,,CHEMBL2376439,4.63,0,http://www.openphacts.org/units/Nanomolar,1890901,=,1,1,=,,IC50,nM,,23300.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,23.3
,,13284767,[],CHEMBL2378973,Inhibition of JAK2 in human PBMC expressing CD14 assessed as inhibition of GM-CSF-induced STAT5a phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@H](C)C5CC5)c4n3)cc21,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '11.42', 'le': '0.21', 'lle': '1.39', 'sei': '4.39'}",CHEMBL2376437,,CHEMBL2376437,4.79,0,http://www.openphacts.org/units/Nanomolar,1890899,=,1,1,=,,IC50,nM,,16220.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,16.22
,,13284768,[],CHEMBL2378973,Inhibition of JAK2 in human PBMC expressing CD14 assessed as inhibition of GM-CSF-induced STAT5a phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@@H](C)C5CC5)c4n3)cc21,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '12.97', 'le': '0.24', 'lle': '2.04', 'sei': '4.99'}",CHEMBL2376436,,CHEMBL2376436,5.44,0,http://www.openphacts.org/units/Nanomolar,1890898,=,1,1,=,,IC50,nM,,3610.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,3.61
,,13284824,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '26.88', 'le': '0.50', 'lle': '6.86', 'sei': '9.45'}",CHEMBL221959,TOFACITINIB,CHEMBL221959,8.40,1,http://www.openphacts.org/units/Nanomolar,1890903,=,1,1,=,,IC50,nM,,4.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.004
,,13284825,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@@H](C(=O)N5CC(C#N)C5)C(C)(C)C)c4n3)cc21,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '11.99', 'le': '0.22', 'lle': '3.35', 'sei': '4.15'}",CHEMBL2376440,,CHEMBL2376440,6.35,0,http://www.openphacts.org/units/Nanomolar,1890902,=,1,1,=,,IC50,nM,,446.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.446
,,13284826,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@@H](C(=O)N5CC(C#N)C5)C5CC5)c4n3)cc21,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '14.43', 'le': '0.27', 'lle': '5.05', 'sei': '4.84'}",CHEMBL2376439,,CHEMBL2376439,7.41,0,http://www.openphacts.org/units/Nanomolar,1890901,=,1,1,=,,IC50,nM,,39.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.039
,,13284827,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@H](C)C(=O)N5CC(C#N)C5)c4n3)cc21,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '12.04', 'le': '0.22', 'lle': '3.90', 'sei': '3.83'}",CHEMBL2376438,,CHEMBL2376438,5.87,0,http://www.openphacts.org/units/Nanomolar,1890900,=,1,1,=,,IC50,nM,,1350.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.35
,,13284828,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@H](C)C5CC5)c4n3)cc21,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '16.00', 'le': '0.30', 'lle': '3.31', 'sei': '6.16'}",CHEMBL2376437,,CHEMBL2376437,6.71,0,http://www.openphacts.org/units/Nanomolar,1890899,=,1,1,=,,IC50,nM,,194.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.194
,,13284829,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@@H](C)C5CC5)c4n3)cc21,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '16.87', 'le': '0.31', 'lle': '3.68', 'sei': '6.49'}",CHEMBL2376436,,CHEMBL2376436,7.08,0,http://www.openphacts.org/units/Nanomolar,1890898,=,1,1,=,,IC50,nM,,84.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.084
,,13284830,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '15.24', 'le': '0.28', 'lle': '2.99', 'sei': '5.50'}",CHEMBL2376340,,CHEMBL2376340,6.00,0,http://www.openphacts.org/units/Nanomolar,1890752,=,1,1,=,,IC50,nM,,1010.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.01
,,13284831,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '14.66', 'le': '0.27', 'lle': '2.76', 'sei': '5.29'}",CHEMBL2376339,,CHEMBL2376339,5.77,0,http://www.openphacts.org/units/Nanomolar,1890751,=,1,1,=,,IC50,nM,,1710.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.71
,,13284832,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc4c(c3)CCC4)nc12,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '18.54', 'le': '0.34', 'lle': '2.86', 'sei': '7.81'}",CHEMBL2376338,,CHEMBL2376338,6.24,0,http://www.openphacts.org/units/Nanomolar,1890750,=,1,1,=,,IC50,nM,,580.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.58
,,13284833,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(NC(=O)c1c[nH]c2ncc(Oc3ccccc3)nc12)C1CC1,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '22.19', 'le': '0.41', 'lle': '3.87', 'sei': '8.95'}",CHEMBL2376337,,CHEMBL2376337,7.16,0,http://www.openphacts.org/units/Nanomolar,1890749,=,1,1,=,,IC50,nM,,70.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.07
,,13284834,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1Oc1cnc2[nH]cc(C(=O)NC(C)C)c2n1,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '18.15', 'le': '0.33', 'lle': '2.43', 'sei': '7.05'}",CHEMBL2376336,,CHEMBL2376336,5.63,0,http://www.openphacts.org/units/Nanomolar,1890748,=,1,1,=,,IC50,nM,,2320.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,2.32
,,13284835,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc(C#N)cc3)nc12,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '18.81', 'le': '0.34', 'lle': '3.29', 'sei': '5.83'}",CHEMBL2376335,,CHEMBL2376335,6.05,0,http://www.openphacts.org/units/Nanomolar,1890747,=,1,1,=,,IC50,nM,,900.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.9
,,13284836,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)NC(=O)c1c[nH]c2ncc(Oc3cccc(C#N)c3)nc12,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '18.37', 'le': '0.34', 'lle': '3.14', 'sei': '5.69'}",CHEMBL2376334,,CHEMBL2376334,5.90,0,http://www.openphacts.org/units/Nanomolar,1890746,=,1,1,=,,IC50,nM,,1250.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.25
,,13284837,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '16.84', 'le': '0.32', 'lle': '3.09', 'sei': '6.10'}",CHEMBL2376333,,CHEMBL2376333,6.00,0,http://www.openphacts.org/units/Nanomolar,1890745,=,1,1,=,,IC50,nM,,1000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.0
,,13284838,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '18.24', 'le': '0.34', 'lle': '2.47', 'sei': '7.41'}",CHEMBL2376332,,CHEMBL2376332,5.92,0,http://www.openphacts.org/units/Nanomolar,1890744,=,1,1,=,,IC50,nM,,1210.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.21
,,13284839,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '20.58', 'le': '0.38', 'lle': '3.19', 'sei': '7.99'}",CHEMBL2376331,,CHEMBL2376331,6.39,0,http://www.openphacts.org/units/Nanomolar,1890743,=,1,1,=,,IC50,nM,,410.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.41
,,13284840,[],CHEMBL2378977,Inhibition of JAK2 (unknown origin) expressed in SF21 cells using Biotin-KAIETDKEYYTVKD as substrate and [33Pgamma]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by Topcount analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccccc3)nc12,,,CHEMBL2375291,Bioorg Med Chem Lett,2013,"{'bei': '22.28', 'le': '0.41', 'lle': '3.71', 'sei': '8.26'}",CHEMBL2376330,,CHEMBL2376330,6.60,0,http://www.openphacts.org/units/Nanomolar,1890742,=,1,1,=,,IC50,nM,,250.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,0.25
